HourEnding,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
02/01/2020 16:00,"9,869.02","1,142.76","3,564.75",670.09,"10,397.98","2,685.71","5,215.60","1,092.04","34,637.96"
02/01/2020 17:00,"9,841.08","1,129.79","3,571.59",670.87,"10,395.91","2,691.23","5,297.15","1,092.14","34,689.76"
02/01/2020 18:00,"9,885.86","1,173.86","3,554.25",682.50,"10,649.42","2,675.88","5,452.29","1,106.97","35,181.02"
02/01/2020 19:00,"10,310.94","1,276.25","3,601.53",725.58,"11,295.98","2,809.46","5,733.79","1,158.13","36,911.66"
02/01/2020 20:00,"10,402.84","1,319.90","3,659.26",738.41,"11,520.29","2,858.90","5,800.22","1,183.38","37,483.20"
02/01/2020 21:00,"10,431.97","1,345.82","3,694.93",741.94,"11,646.72","2,844.80","5,757.58","1,185.64","37,649.40"
02/01/2020 22:00,"10,355.40","1,332.85","3,722.00",741.15,"11,645.10","2,836.67","5,672.84","1,192.78","37,498.78"
02/01/2020 23:00,"10,170.94","1,322.19","3,734.32",725.13,"11,387.09","2,780.80","5,496.99","1,169.70","36,787.15"
02/01/2020 24:00,"9,879.52","1,298.25","3,724.05",704.81,"10,988.38","2,693.34","5,310.89","1,154.44","35,753.68"
02/02/2020 01:00,"9,637.00","1,277.79","3,727.59",694.61,"10,656.77","2,618.19","5,098.51","1,149.66","34,860.12"
02/02/2020 02:00,"9,481.44","1,273.36","3,704.99",691.81,"10,463.19","2,566.82","5,004.94","1,154.98","34,341.53"
02/02/2020 03:00,"9,438.08","1,261.54","3,714.64",691.07,"10,368.38","2,561.17","4,948.53","1,151.45","34,134.84"
02/02/2020 04:00,"9,419.43","1,273.86","3,717.49",696.25,"10,419.13","2,583.11","5,028.90","1,164.07","34,302.25"
02/02/2020 05:00,"9,454.31","1,298.11","3,727.31",711.91,"10,603.14","2,625.25","5,158.33","1,197.87","34,776.22"
02/02/2020 06:00,"9,633.10","1,333.36","3,751.24",724.49,"10,985.09","2,723.16","5,401.90","1,246.15","35,798.49"
02/02/2020 07:00,"9,907.83","1,392.10","3,782.38",753.54,"11,498.26","2,870.67","5,736.38","1,305.21","37,246.38"
02/02/2020 08:00,"10,092.71","1,437.84","3,796.24",786.42,"12,104.67","2,997.38","6,059.77","1,363.28","38,638.31"
02/02/2020 09:00,"10,246.37","1,434.49","3,816.57",797.36,"12,280.50","3,062.06","6,177.42","1,368.19","39,182.96"
02/02/2020 10:00,"10,194.27","1,379.47","3,791.63",780.58,"11,878.76","2,995.96","5,966.35","1,302.72","38,289.75"
02/02/2020 11:00,"10,047.35","1,283.96","3,702.98",748.09,"11,384.43","2,861.21","5,717.75","1,209.90","36,955.67"
02/02/2020 12:00,"9,879.80","1,223.60","3,649.38",708.01,"10,958.79","2,767.15","5,463.46","1,148.75","35,798.95"
02/02/2020 13:00,"9,862.90","1,211.95","3,619.88",688.99,"10,719.45","2,727.03","5,368.92","1,117.08","35,316.19"
02/02/2020 14:00,"9,988.09","1,208.94","3,637.70",680.96,"10,694.55","2,758.36","5,336.99","1,105.39","35,410.97"
02/02/2020 15:00,"10,087.01","1,199.51","3,655.35",677.32,"10,757.96","2,816.99","5,364.48","1,095.47","35,654.10"
02/02/2020 16:00,"10,145.98","1,214.87","3,642.74",679.40,"10,842.39","2,860.05","5,464.48","1,096.48","35,946.41"
02/02/2020 17:00,"10,154.19","1,188.11","3,628.45",682.69,"10,960.52","2,862.64","5,554.26","1,100.76","36,131.62"
02/02/2020 18:00,"10,143.09","1,208.76","3,616.68",683.38,"10,964.43","2,798.70","5,602.31","1,107.42","36,124.78"
02/02/2020 19:00,"10,353.92","1,233.65","3,634.04",699.52,"11,211.10","2,846.62","5,763.50","1,127.72","36,870.07"
02/02/2020 20:00,"10,287.77","1,230.76","3,640.81",698.99,"11,179.56","2,852.14","5,733.51","1,137.19","36,760.74"
02/02/2020 21:00,"10,166.51","1,226.33","3,654.92",693.90,"10,961.86","2,817.02","5,640.82","1,137.68","36,299.04"
02/02/2020 22:00,"10,028.64","1,208.93","3,678.65",685.20,"10,754.68","2,810.25","5,517.41","1,134.55","35,818.31"
02/02/2020 23:00,"9,680.99","1,148.52","3,684.83",665.48,"10,334.11","2,753.36","5,286.97","1,119.89","34,674.15"
02/02/2020 24:00,"9,136.72","1,081.25","3,647.68",627.70,"9,431.23","2,539.86","4,840.54","1,073.56","32,378.54"
02/03/2020 01:00,"8,871.45","1,038.04","3,628.75",604.04,"8,874.80","2,320.98","4,519.39","1,014.70","30,872.15"
02/03/2020 02:00,"8,735.55","1,013.71","3,622.19",597.56,"8,620.99","2,225.04","4,350.33","1,001.08","30,166.44"
02/03/2020 03:00,"8,671.72","1,019.61","3,624.96",597.19,"8,543.23","2,172.50","4,295.37",999.42,"29,924.01"
02/03/2020 04:00,"8,721.03","1,035.14","3,629.77",603.53,"8,604.85","2,166.45","4,311.02","1,002.46","30,074.25"
02/03/2020 05:00,"8,999.21","1,068.82","3,657.73",621.52,"9,035.72","2,217.54","4,458.02","1,023.85","31,082.40"
02/03/2020 06:00,"9,615.80","1,150.48","3,717.98",673.83,"10,013.51","2,371.81","4,920.66","1,079.34","33,543.41"
02/03/2020 07:00,"10,433.04","1,297.11","3,813.32",749.86,"11,542.06","2,631.55","5,608.53","1,192.12","37,267.58"
02/03/2020 08:00,"10,656.92","1,291.62","3,837.96",780.55,"12,164.32","2,730.69","5,822.44","1,236.60","38,521.10"
02/03/2020 09:00,"10,639.02","1,276.76","3,800.09",767.43,"11,948.38","2,738.12","5,702.07","1,203.70","38,075.57"
02/03/2020 10:00,"10,819.49","1,267.03","3,786.76",756.09,"11,839.10","2,814.00","5,679.77","1,182.22","38,144.46"
02/03/2020 11:00,"10,990.92","1,291.77","3,753.05",749.12,"11,654.56","2,887.29","5,688.61","1,157.39","38,172.70"
02/03/2020 12:00,"11,104.26","1,276.07","3,715.86",740.64,"11,571.83","2,963.66","5,678.74","1,142.95","38,194.00"
02/03/2020 13:00,"11,153.07","1,266.74","3,707.18",730.70,"11,609.06","2,997.76","5,701.13","1,131.59","38,297.22"
02/03/2020 14:00,"11,203.28","1,282.85","3,670.13",723.97,"11,518.28","3,007.58","5,695.01","1,126.24","38,227.34"
02/03/2020 15:00,"11,138.02","1,281.24","3,642.72",713.56,"11,403.39","2,986.81","5,713.48","1,115.70","37,994.91"
02/03/2020 16:00,"11,066.77","1,264.38","3,644.02",710.47,"11,362.13","2,986.78","5,649.82","1,102.18","37,786.54"
02/03/2020 17:00,"11,009.73","1,279.27","3,661.32",709.71,"11,436.96","2,995.15","5,687.60","1,105.66","37,885.39"
02/03/2020 18:00,"11,196.18","1,323.02","3,672.84",732.27,"11,892.77","3,034.33","5,835.40","1,116.56","38,803.36"
02/03/2020 19:00,"11,381.70","1,374.68","3,709.87",764.33,"12,390.71","3,190.91","6,198.90","1,171.27","40,182.36"
02/03/2020 20:00,"11,353.78","1,385.36","3,756.28",765.56,"12,331.88","3,261.27","6,258.29","1,190.69","40,303.11"
02/03/2020 21:00,"11,170.60","1,364.82","3,756.54",755.35,"12,094.77","3,240.21","6,115.80","1,179.16","39,677.24"
02/03/2020 22:00,"10,764.66","1,291.77","3,712.27",727.66,"11,469.77","3,124.50","5,818.65","1,134.78","38,044.06"
02/03/2020 23:00,"10,213.25","1,190.06","3,667.48",688.91,"10,627.02","2,916.36","5,381.62","1,076.92","35,761.62"
02/03/2020 24:00,"9,633.48","1,124.57","3,616.51",653.78,"9,752.29","2,666.53","4,913.77","1,024.32","33,385.27"
02/04/2020 01:00,"9,239.68","1,057.06","3,615.72",639.46,"9,106.41","2,489.66","4,613.19","1,007.47","31,768.65"
02/04/2020 02:00,"9,023.22","1,018.94","3,595.69",634.94,"8,727.30","2,380.26","4,429.29",998.03,"30,807.67"
02/04/2020 03:00,"8,869.48",994.58,"3,584.11",629.53,"8,561.37","2,317.44","4,311.98",997.35,"30,265.85"
02/04/2020 04:00,"8,848.91",997.92,"3,589.24",636.67,"8,536.23","2,281.18","4,294.09",996.67,"30,180.91"
02/04/2020 05:00,"9,024.46","1,013.00","3,603.15",651.29,"8,782.83","2,297.69","4,389.31","1,013.30","30,775.03"
02/04/2020 06:00,"9,556.73","1,069.42","3,663.95",700.21,"9,570.07","2,436.80","4,740.99","1,073.65","32,811.81"
02/04/2020 07:00,"10,399.31","1,212.85","3,750.27",780.41,"10,911.27","2,768.09","5,369.19","1,182.53","36,373.93"
02/04/2020 08:00,"10,718.76","1,274.12","3,814.55",826.57,"11,548.09","2,863.49","5,651.19","1,241.49","37,938.26"
02/04/2020 09:00,"10,888.01","1,284.20","3,821.18",847.56,"11,672.38","2,831.67","5,636.88","1,246.70","38,228.59"
02/04/2020 10:00,"11,170.20","1,293.83","3,843.14",867.66,"12,031.38","2,881.71","5,651.93","1,252.25","38,992.10"
02/04/2020 11:00,"11,426.93","1,338.12","3,857.65",886.85,"12,455.06","2,953.32","5,735.37","1,261.13","39,914.43"
02/04/2020 12:00,"11,614.64","1,339.66","3,856.40",892.59,"12,748.15","3,016.10","5,784.62","1,261.87","40,514.04"
02/04/2020 13:00,"11,754.29","1,303.86","3,900.02",895.17,"12,969.65","3,103.73","5,940.88","1,259.18","41,126.78"
02/04/2020 14:00,"11,911.28","1,361.46","3,932.17",893.97,"13,109.89","3,214.49","6,037.56","1,260.11","41,720.93"
02/04/2020 15:00,"12,008.25","1,319.88","3,931.02",895.15,"13,128.06","3,331.86","6,095.92","1,263.68","41,973.84"
02/04/2020 16:00,"11,942.76","1,340.19","3,953.73",895.52,"13,067.85","3,334.09","6,079.22","1,274.01","41,887.36"
02/04/2020 17:00,"11,837.39","1,321.98","3,999.09",919.18,"13,567.69","3,321.81","6,145.49","1,296.66","42,409.28"
02/04/2020 18:00,"11,781.89","1,366.42","4,034.63",949.88,"14,293.31","3,274.13","6,212.16","1,337.97","43,250.39"
02/04/2020 19:00,"12,063.70","1,432.88","4,091.75",988.86,"15,182.45","3,372.38","6,466.99","1,400.57","44,999.57"
02/04/2020 20:00,"12,006.01","1,437.21","4,134.09",997.75,"15,367.37","3,402.02","6,470.08","1,427.22","45,241.76"
02/04/2020 21:00,"11,753.64","1,424.62","4,127.45",990.79,"15,341.57","3,326.64","6,226.40","1,421.36","44,612.47"
02/04/2020 22:00,"11,318.60","1,384.77","4,113.03",967.34,"15,007.86","3,193.57","5,927.61","1,401.47","43,314.26"
02/04/2020 23:00,"10,649.64","1,320.04","4,088.20",931.33,"14,230.81","2,967.37","5,522.78","1,367.12","41,077.29"
02/04/2020 24:00,"9,913.96","1,215.78","4,052.62",902.01,"13,424.63","2,702.12","5,150.69","1,327.21","38,689.03"
02/05/2020 01:00,"9,344.81","1,133.31","4,049.13",883.24,"13,025.41","2,480.18","4,919.59","1,311.08","37,146.74"
02/05/2020 02:00,"8,988.20","1,113.28","4,030.81",877.88,"12,895.44","2,374.58","4,903.30","1,317.26","36,500.76"
02/05/2020 03:00,"8,803.19","1,114.70","4,036.91",887.34,"13,054.68","2,306.64","4,942.10","1,341.88","36,487.45"
02/05/2020 04:00,"8,745.10","1,145.79","4,041.91",900.17,"13,326.12","2,289.24","5,139.20","1,371.89","36,959.42"
02/05/2020 05:00,"8,891.20","1,268.89","4,023.34",919.54,"13,912.02","2,302.94","5,533.31","1,406.28","38,257.52"
02/05/2020 06:00,"9,427.58","1,404.28","4,034.94",962.08,"15,036.90","2,463.09","6,236.22","1,468.26","41,033.35"
02/05/2020 07:00,"10,318.14","1,587.27","4,038.51","1,008.70","16,672.44","2,841.21","7,245.91","1,574.38","45,286.55"
02/05/2020 08:00,"10,887.09","1,665.82","4,063.46","1,043.42","17,415.11","3,005.89","7,810.45","1,643.31","47,534.55"
02/05/2020 09:00,"11,187.26","1,699.35","4,068.90","1,054.72","17,386.22","3,007.16","7,905.99","1,657.76","47,967.37"
02/05/2020 10:00,"11,509.42","1,735.74","4,084.68","1,064.91","17,446.44","3,089.31","7,960.77","1,658.31","48,549.60"
02/05/2020 11:00,"11,773.56","1,758.74","4,088.57","1,069.56","17,411.71","3,159.96","7,901.14","1,651.31","48,814.55"
02/05/2020 12:00,"11,912.20","1,765.91","4,058.85","1,064.94","17,267.85","3,201.05","7,791.82","1,636.99","48,699.60"
02/05/2020 13:00,"12,022.56","1,724.40","4,024.35","1,047.30","17,057.53","3,226.90","7,625.71","1,627.07","48,355.81"
02/05/2020 14:00,"11,988.55","1,664.88","4,013.01","1,043.26","17,028.32","3,245.38","7,477.63","1,607.19","48,068.24"
02/05/2020 15:00,"12,021.66","1,688.84","3,985.07","1,037.96","17,038.42","3,244.75","7,471.43","1,583.11","48,071.26"
02/05/2020 16:00,"12,063.96","1,673.69","3,978.43","1,033.05","17,131.58","3,258.14","7,554.50","1,567.28","48,260.62"
02/05/2020 17:00,"12,273.32","1,724.52","3,996.01","1,045.83","17,670.92","3,338.60","7,682.13","1,585.85","49,317.19"
02/05/2020 18:00,"12,639.53","1,772.07","4,016.57","1,069.29","18,353.19","3,478.37","8,182.66","1,630.93","51,142.60"
02/05/2020 19:00,"13,069.90","1,859.99","4,087.21","1,099.46","19,014.28","3,749.59","8,825.62","1,687.04","53,393.08"
02/05/2020 20:00,"13,074.52","1,887.08","4,121.81","1,087.31","19,044.98","3,875.10","9,023.95","1,707.64","53,822.39"
02/05/2020 21:00,"12,907.15","1,846.57","4,123.94","1,068.53","18,799.29","3,917.92","9,011.71","1,719.80","53,394.90"
02/05/2020 22:00,"12,534.13","1,832.89","4,114.82","1,035.97","18,040.66","3,864.92","8,725.24","1,679.82","51,828.46"
02/05/2020 23:00,"11,960.79","1,718.83","4,082.37",992.67,"16,895.57","3,672.85","8,223.48","1,610.43","49,156.99"
02/05/2020 24:00,"11,443.36","1,666.27","4,043.97",960.32,"15,830.96","3,433.10","7,879.13","1,552.90","46,810.02"
02/06/2020 01:00,"11,186.67","1,610.93","3,999.16",947.99,"15,331.60","3,278.06","7,667.69","1,532.49","45,554.61"
02/06/2020 02:00,"10,974.83","1,607.09","3,979.18",938.78,"15,114.14","3,238.67","7,627.98","1,543.36","45,024.02"
02/06/2020 03:00,"10,875.76","1,613.39","3,982.30",948.46,"15,265.13","3,248.51","7,687.98","1,562.39","45,183.91"
02/06/2020 04:00,"11,016.77","1,627.86","3,998.52",962.96,"15,553.53","3,301.36","7,797.38","1,577.48","45,835.86"
02/06/2020 05:00,"11,429.37","1,695.63","4,008.73",991.76,"16,206.33","3,416.97","8,111.38","1,612.26","47,472.44"
02/06/2020 06:00,"12,278.78","1,782.10","4,047.53","1,044.01","17,465.36","3,706.76","8,736.51","1,680.71","50,741.76"
02/06/2020 07:00,"13,266.16","1,970.75","4,084.14","1,108.76","18,963.39","4,210.97","9,610.71","1,795.85","55,010.73"
02/06/2020 08:00,"13,533.25","2,002.09","4,107.18","1,140.63","19,358.44","4,336.28","9,805.03","1,833.44","56,116.34"
02/06/2020 09:00,"13,459.84","1,962.80","4,072.08","1,126.65","18,546.79","4,131.40","9,282.33","1,769.13","54,351.02"
02/06/2020 10:00,"13,414.19","1,903.41","3,996.33","1,096.50","17,595.01","3,928.15","8,606.23","1,673.76","52,213.58"
02/06/2020 11:00,"13,191.79","1,827.35","3,931.76","1,052.24","16,744.39","3,677.98","7,982.00","1,574.99","49,982.49"
02/06/2020 12:00,"12,814.65","1,812.96","3,865.08","1,010.25","15,876.72","3,411.17","7,388.13","1,474.12","47,653.09"
02/06/2020 13:00,"12,449.36","1,736.04","3,823.35",970.90,"15,116.12","3,180.70","6,981.94","1,395.05","45,653.45"
02/06/2020 14:00,"12,196.82","1,685.81","3,826.05",936.44,"14,496.93","3,041.96","6,649.32","1,349.31","44,182.64"
02/06/2020 15:00,"11,975.72","1,615.40","3,818.23",909.91,"14,030.11","2,946.59","6,461.19","1,317.94","43,075.11"
02/06/2020 16:00,"11,812.93","1,587.85","3,806.34",895.98,"13,749.36","2,884.83","6,309.17","1,300.35","42,346.81"
02/06/2020 17:00,"11,801.66","1,592.69","3,774.72",888.76,"13,826.26","2,875.08","6,272.80","1,296.70","42,328.66"
02/06/2020 18:00,"12,010.82","1,663.89","3,751.10",902.85,"14,391.75","2,895.72","6,536.55","1,326.34","43,479.00"
02/06/2020 19:00,"12,678.45","1,765.72","3,845.63",970.65,"15,621.07","3,118.41","7,172.98","1,415.85","46,588.76"
02/06/2020 20:00,"12,861.43","1,850.03","3,926.40","1,002.71","16,158.97","3,327.75","7,525.78","1,467.13","48,120.21"
02/06/2020 21:00,"12,887.08","1,844.99","3,943.07","1,010.72","16,399.61","3,449.80","7,690.52","1,491.64","48,717.45"
02/06/2020 22:00,"12,609.67","1,844.35","3,938.82",997.54,"16,175.23","3,485.84","7,596.34","1,484.56","48,132.37"
02/06/2020 23:00,"12,119.18","1,770.81","3,899.09",960.83,"15,539.60","3,397.94","7,271.49","1,442.57","46,401.50"
02/06/2020 24:00,"11,676.95","1,692.87","3,861.52",933.25,"14,770.86","3,251.55","6,979.86","1,415.99","44,582.85"
02/07/2020 01:00,"11,512.62","1,723.82","3,902.35",927.66,"14,442.90","3,189.89","6,418.95","1,351.97","43,470.15"
02/07/2020 02:00,"11,472.03","1,686.61","3,891.26",920.24,"14,255.79","3,161.30","6,343.90","1,353.23","43,084.35"
02/07/2020 03:00,"11,481.69","1,719.05","3,891.68",923.27,"14,289.25","3,165.74","6,384.78","1,361.88","43,217.34"
02/07/2020 04:00,"11,585.93","1,704.65","3,895.53",929.11,"14,523.56","3,199.75","6,486.75","1,375.85","43,701.13"
02/07/2020 05:00,"11,896.08","1,767.78","3,915.84",942.90,"15,022.79","3,295.26","6,734.86","1,410.07","44,985.59"
02/07/2020 06:00,"12,592.97","1,867.93","3,934.61",978.94,"15,935.80","3,543.09","7,321.28","1,474.61","47,649.22"
02/07/2020 07:00,"13,531.63","2,006.04","3,980.86","1,042.51","17,321.45","3,988.98","8,099.89","1,584.33","51,555.69"
02/07/2020 08:00,"13,597.12","2,037.40","3,982.83","1,054.40","17,671.03","4,023.93","8,248.65","1,627.31","52,242.67"
02/07/2020 09:00,"13,124.47","1,927.04","3,918.93","1,027.00","16,759.33","3,707.74","7,761.35","1,564.25","49,790.11"
02/07/2020 10:00,"12,554.19","1,771.32","3,855.36",981.76,"15,628.67","3,405.92","7,145.87","1,473.39","46,816.48"
02/07/2020 11:00,"12,050.53","1,632.83","3,791.35",947.70,"14,591.68","3,151.39","6,649.75","1,384.08","44,199.31"
02/07/2020 12:00,"11,590.31","1,493.35","3,747.56",910.44,"13,680.21","2,957.42","6,201.63","1,309.81","41,890.74"
02/07/2020 13:00,"11,164.30","1,383.99","3,695.54",866.97,"12,875.89","2,832.23","5,881.39","1,251.96","39,952.29"
02/07/2020 14:00,"10,968.08","1,277.79","3,685.23",830.14,"12,334.83","2,805.22","5,699.26","1,212.72","38,813.28"
02/07/2020 15:00,"10,777.68","1,274.87","3,673.14",800.85,"11,847.51","2,805.78","5,597.58","1,187.98","37,965.39"
02/07/2020 16:00,"10,626.55","1,253.67","3,652.61",780.09,"11,501.44","2,822.14","5,586.16","1,206.21","37,428.88"
02/07/2020 17:00,"10,507.70","1,246.08","3,623.08",787.54,"11,509.83","2,848.05","5,639.51","1,196.92","37,358.72"
02/07/2020 18:00,"10,446.59","1,261.52","3,593.96",785.89,"11,812.83","2,839.64","5,782.76","1,179.63","37,702.81"
02/07/2020 19:00,"10,665.70","1,319.98","3,630.08",824.90,"12,572.22","2,900.59","6,078.63","1,230.05","39,222.15"
02/07/2020 20:00,"10,661.17","1,378.10","3,709.42",847.10,"12,849.81","2,937.88","6,130.66","1,267.87","39,782.01"
02/07/2020 21:00,"10,525.85","1,376.04","3,751.63",850.72,"12,974.27","2,895.93","6,056.49","1,279.52","39,710.44"
02/07/2020 22:00,"10,307.48","1,379.64","3,753.81",844.77,"12,929.31","2,828.75","5,913.56","1,274.85","39,232.18"
02/07/2020 23:00,"9,956.30","1,338.89","3,754.78",826.62,"12,572.30","2,733.13","5,653.99","1,248.39","38,084.39"
02/07/2020 24:00,"9,587.10","1,309.93","3,751.99",806.21,"12,201.79","2,592.51","5,367.81","1,221.79","36,839.12"
02/08/2020 01:00,"9,231.93","1,298.87","3,777.32",798.87,"11,819.47","2,448.77","5,205.62","1,214.74","35,795.60"
02/08/2020 02:00,"9,193.92","1,294.69","3,759.36",792.32,"11,615.19","2,343.36","5,150.18","1,214.33","35,363.35"
02/08/2020 03:00,"9,139.92","1,299.31","3,764.88",788.74,"11,582.24","2,278.23","5,153.14","1,224.34","35,230.80"
02/08/2020 04:00,"9,103.26","1,303.50","3,773.35",794.33,"11,761.11","2,266.63","5,228.74","1,233.79","35,464.70"
02/08/2020 05:00,"9,139.81","1,358.02","3,793.79",812.38,"12,132.72","2,285.76","5,356.45","1,260.59","36,139.53"
02/08/2020 06:00,"9,363.93","1,425.96","3,812.45",833.47,"12,766.38","2,355.55","5,612.49","1,306.17","37,476.40"
02/08/2020 07:00,"9,729.27","1,502.56","3,844.01",873.00,"13,627.86","2,478.89","5,931.44","1,366.99","39,354.03"
02/08/2020 08:00,"10,061.96","1,574.36","3,883.91",906.97,"14,385.46","2,582.55","6,262.87","1,430.21","41,088.29"
02/08/2020 09:00,"10,404.59","1,579.90","3,877.19",901.26,"14,365.04","2,693.67","6,505.03","1,419.16","41,745.82"
02/08/2020 10:00,"10,628.32","1,500.53","3,838.91",866.08,"13,747.91","2,764.41","6,576.58","1,369.81","41,292.56"
02/08/2020 11:00,"10,708.06","1,427.04","3,808.25",820.49,"13,125.30","2,837.76","6,546.91","1,313.01","40,586.82"
02/08/2020 12:00,"10,648.42","1,349.07","3,764.06",778.05,"12,471.03","2,904.97","6,369.72","1,250.94","39,536.25"
02/08/2020 13:00,"10,527.06","1,267.79","3,725.05",740.47,"11,892.70","2,957.46","6,084.64","1,196.23","38,391.40"
02/08/2020 14:00,"10,472.66","1,221.57","3,684.49",718.91,"11,313.60","3,001.36","5,827.71","1,162.97","37,403.27"
02/08/2020 15:00,"10,456.99","1,182.69","3,673.64",699.11,"10,961.69","3,030.83","5,575.76","1,131.79","36,712.50"
02/08/2020 16:00,"10,466.72","1,173.33","3,673.78",692.03,"10,867.76","3,055.83","5,392.93","1,116.52","36,438.91"
02/08/2020 17:00,"10,424.15","1,157.53","3,671.92",695.58,"10,906.34","3,047.26","5,390.24","1,113.30","36,406.32"
02/08/2020 18:00,"10,368.63","1,211.39","3,652.29",712.89,"11,131.98","2,993.82","5,495.88","1,119.19","36,686.08"
02/08/2020 19:00,"10,688.42","1,279.26","3,681.12",750.46,"11,714.43","3,061.65","5,792.24","1,159.99","38,127.57"
02/08/2020 20:00,"10,761.04","1,291.20","3,740.73",764.31,"11,826.07","3,111.18","5,858.65","1,193.81","38,546.99"
02/08/2020 21:00,"10,648.45","1,284.55","3,769.53",760.49,"11,705.80","3,041.22","5,751.32","1,186.14","38,147.50"
02/08/2020 22:00,"10,441.70","1,237.67","3,777.82",751.71,"11,451.61","2,956.48","5,538.70","1,171.33","37,327.01"
02/08/2020 23:00,"10,065.38","1,198.17","3,749.57",728.03,"10,864.84","2,826.80","5,217.38","1,129.00","35,779.17"
02/08/2020 24:00,"9,699.44","1,149.87","3,739.48",700.26,"10,268.27","2,684.25","4,956.87","1,089.71","34,288.15"
02/09/2020 01:00,"9,349.12","1,125.29","3,734.61",679.30,"9,783.81","2,543.10","4,700.08","1,060.15","32,975.46"
02/09/2020 02:00,"9,111.06","1,102.23","3,710.32",664.82,"9,358.03","2,434.72","4,486.33","1,038.87","31,906.38"
02/09/2020 03:00,"8,960.70","1,071.45","3,694.44",649.34,"9,125.34","2,349.25","4,359.85","1,018.57","31,228.94"
02/09/2020 04:00,"8,888.87","1,067.86","3,693.81",643.30,"9,009.85","2,310.48","4,289.10","1,011.23","30,914.50"
02/09/2020 05:00,"8,900.48","1,081.02","3,698.33",645.87,"9,032.64","2,297.95","4,291.04","1,010.06","30,957.39"
02/09/2020 06:00,"8,997.08","1,094.84","3,707.38",655.72,"9,184.48","2,329.67","4,355.57","1,022.04","31,346.79"
02/09/2020 07:00,"9,146.93","1,122.06","3,711.86",669.53,"9,476.45","2,389.34","4,519.44","1,046.49","32,082.10"
02/09/2020 08:00,"9,267.44","1,166.54","3,718.82",692.56,"9,933.76","2,446.30","4,744.18","1,075.95","33,045.55"
02/09/2020 09:00,"9,641.32","1,214.05","3,730.52",718.24,"10,481.28","2,580.11","4,977.43","1,103.37","34,446.32"
02/09/2020 10:00,"10,015.17","1,262.67","3,727.32",723.11,"10,927.45","2,765.15","5,300.46","1,112.20","35,833.54"
02/09/2020 11:00,"10,305.15","1,260.59","3,709.20",714.43,"11,199.70","2,927.86","5,508.71","1,106.00","36,731.66"
02/09/2020 12:00,"10,468.51","1,261.00","3,692.69",701.90,"11,261.52","3,036.30","5,613.61","1,101.95","37,137.47"
02/09/2020 13:00,"10,558.60","1,276.21","3,675.38",699.91,"11,283.67","3,122.59","5,659.97","1,102.89","37,379.21"
02/09/2020 14:00,"10,607.59","1,278.35","3,687.34",694.17,"11,202.26","3,197.85","5,679.29","1,101.35","37,448.20"
02/09/2020 15:00,"10,612.94","1,249.96","3,697.85",688.25,"11,081.62","3,294.27","5,707.40","1,095.27","37,427.56"
02/09/2020 16:00,"10,619.13","1,252.66","3,694.43",681.15,"10,974.83","3,354.43","5,740.20","1,103.44","37,420.28"
02/09/2020 17:00,"10,661.58","1,236.33","3,709.22",685.98,"11,065.03","3,383.62","5,830.87","1,118.28","37,690.92"
02/09/2020 18:00,"10,880.82","1,305.26","3,700.87",698.17,"11,278.64","3,368.28","6,006.02","1,133.33","38,371.38"
02/09/2020 19:00,"11,293.10","1,358.30","3,730.73",731.03,"11,869.85","3,439.38","6,320.54","1,169.75","39,912.67"
02/09/2020 20:00,"11,377.72","1,359.36","3,750.91",738.76,"11,975.44","3,509.86","6,405.30","1,185.76","40,303.11"
02/09/2020 21:00,"11,288.03","1,348.26","3,761.40",731.85,"11,711.09","3,478.00","6,269.49","1,169.51","39,757.64"
02/09/2020 22:00,"11,060.17","1,300.04","3,769.87",709.03,"11,319.16","3,389.80","6,028.88","1,136.03","38,712.99"
02/09/2020 23:00,"10,560.77","1,206.12","3,734.62",681.73,"10,535.90","3,206.69","5,650.68","1,082.90","36,659.41"
02/09/2020 24:00,"9,979.09","1,149.22","3,700.94",658.41,"9,676.20","2,951.80","5,202.09","1,028.43","34,346.19"
02/10/2020 01:00,"9,597.70","1,073.79","3,701.00",649.00,"9,074.07","2,699.96","4,815.17","1,014.30","32,624.98"
02/10/2020 02:00,"9,316.99","1,032.79","3,687.87",650.44,"8,781.20","2,555.47","4,577.76",997.44,"31,599.97"
02/10/2020 03:00,"9,150.85","1,018.66","3,689.49",660.11,"8,702.62","2,460.73","4,458.94",996.40,"31,137.80"
02/10/2020 04:00,"9,100.67","1,008.65","3,688.19",669.15,"8,812.00","2,414.47","4,419.45","1,000.89","31,113.47"
02/10/2020 05:00,"9,304.61","1,028.52","3,728.27",700.10,"9,318.49","2,446.30","4,508.53","1,024.84","32,059.65"
02/10/2020 06:00,"9,829.32","1,089.69","3,784.87",764.43,"10,402.63","2,592.99","4,893.54","1,085.84","34,443.29"
02/10/2020 07:00,"10,689.97","1,225.64","3,896.35",857.27,"12,113.10","2,915.17","5,544.65","1,207.04","38,449.18"
02/10/2020 08:00,"11,103.01","1,236.51","3,976.88",899.10,"13,004.14","3,010.68","5,783.79","1,268.05","40,282.16"
02/10/2020 09:00,"11,294.99","1,261.86","3,983.82",911.98,"13,199.00","3,031.17","5,803.50","1,276.47","40,762.79"
02/10/2020 10:00,"11,580.05","1,289.31","3,969.01",920.03,"13,489.92","3,138.61","5,910.81","1,291.01","41,588.76"
